"strategy","genes","s","N","gen","n_rep","p_lost","ibd","ibd_sd","rpg","drag","p_ibd","p_drag","p_both","drag_q95","p_both_lo","p_both_hi","gain"
"bg",2,0.6,400,1,90,0,0.942074184963407,0.0087244213772739,0.831794743845642,152.388888888889,1,0.0222222222222222,0.0222222222222222,245,0.00270263585014776,0.0779776854776639,0.0543257308297038
"bg",2,0.6,400,2,90,0,0.981836327345309,0.0045284274750442,0.941683300066534,80.5555555555556,1,0.311111111111111,0.311111111111111,156.375,0.217669532851391,0.417391522807753,0.0195452490439437
"bg",2,0.6,400,3,90,0,0.9916999334664,0.00233388311513175,0.975565535595476,35.6944444444444,1,0.911111111111111,0.911111111111111,67.75,0.832346779125863,0.960839307250849,0.00674981806102391
"bg",3,0.6,20,1,300,0.0633333333333334,0.895936774138556,0.0204204463247591,0.743689666929486,279.973309608541,0.403333333333333,0.00666666666666667,0.00666666666666667,407.5,0.000808386412799792,0.0238734975721736,0.013840138736254
"bg",3,0.6,20,2,300,0.13,0.941238213228715,0.0151092704855478,0.862289788239613,200.019157088123,0.86,0.0233333333333333,0.0233333333333333,325,0.00943150206179464,0.0474825650297819,0.00831423838147459
"bg",3,0.6,20,3,300,0.186666666666667,0.9629337636203,0.0105816073810695,0.920256822420732,147.151639344262,0.813333333333333,0.126666666666667,0.126666666666667,237.125,0.0912184237457539,0.169692907358495,0.00488997122850318
"bg",3,0.6,40,1,300,0,0.904900199600798,0.0164593916778207,0.762682135728543,277.675,0.593333333333333,0,0,412.625,0,0.0122209746942935,0.0231359125183975
"bg",3,0.6,40,2,300,0.00666666666666671,0.950654061005506,0.0120230816095624,0.881515492504923,185.402684563758,0.993333333333333,0.04,0.04,285,0.0208365763064137,0.0688289881894961,0.013338282650539
"bg",3,0.6,40,3,300,0.0166666666666667,0.97030853547143,0.00788614285461056,0.936075307013092,127.754237288136,0.983333333333333,0.196666666666667,0.196666666666667,208.25,0.153215002804122,0.246222809228837,0.0071236440296625
"bg",3,0.6,60,1,200,0,0.910097305389222,0.0138069730639239,0.768604041916168,278.0875,0.8,0,0,395.125,0,0.0182753403551362,0.0286229576519621
"bg",3,0.6,60,2,200,0,0.954771706586826,0.00951933061132059,0.889255239520958,176.4,1,0.06,0.06,265,0.0313839538934835,0.102461831308324,0.0144313097705688
"bg",3,0.6,60,3,200,0,0.973169910179641,0.00654988639011634,0.940501497005988,117.025,1,0.245,0.245,187.5,0.187084126076001,0.310639865861599,0.00792060567509669
"bg",3,0.6,80,1,150,0,0.913922155688623,0.0137662507495108,0.780174650698603,265.966666666667,0.86,0.00666666666666667,0.00666666666666667,395,0.000168771143109948,0.0365831677405802,0.0319002109437249
"bg",3,0.6,80,2,150,0,0.958238522954092,0.0085471452941285,0.8975,167.033333333333,1,0.0533333333333333,0.0533333333333333,255.25,0.02330381019647,0.102381896023324,0.0161412584503021
"bg",3,0.6,80,3,150,0,0.976442115768463,0.00569098639776394,0.946686626746507,107.983333333333,1,0.366666666666667,0.366666666666667,178.875,0.289563165438639,0.449150244710522,0.0087008684528718
"bg",3,0.6,100,1,120,0,0.914839071856287,0.0123851641282298,0.782771956087824,282.1875,0.908333333333333,0,0,395.5,0,0.0302729725774201,0.0334017650724395
"bg",3,0.6,100,2,120,0,0.959543413173653,0.00846603714684125,0.897860528942116,166.854166666667,1,0.0583333333333333,0.0583333333333333,262.625,0.0237720237905191,0.116498379645615,0.0170341671988592
"bg",3,0.6,100,3,120,0,0.977133233532934,0.00520196118380061,0.948191117764471,107.645833333333,1,0.358333333333333,0.358333333333333,167.625,0.2728784811684,0.450960963819114,0.0086838065060191
"bg",3,0.6,120,1,100,0,0.918802395209581,0.0114930501496043,0.790059880239521,262.825,0.95,0,0,377.75,0,0.0362166926451765,0.0370045362728986
"bg",3,0.6,120,2,100,0,0.961691616766467,0.00854443976477648,0.903892215568862,166.175,1,0.07,0.07,280.125,0.0286052889074387,0.138919728455857,0.0168410408959206
"bg",3,0.6,120,3,100,0,0.978667664670659,0.00538441000422477,0.951586826347305,102.6,1,0.41,0.41,172.875,0.312619976567571,0.512855796233229,0.0087681629166727
"bg",3,0.6,160,1,90,0,0.919760479041916,0.0100961117824234,0.789911842980705,277.611111111111,0.966666666666667,0,0,390.75,0,0.0401589196157747,0.0376849553226058
"bg",3,0.6,160,2,90,0,0.962999001996008,0.00651665794614515,0.901996007984032,152.138888888889,1,0.0888888888888889,0.0888888888888889,221.375,0.0391606927491511,0.167653220874137,0.0176830366977823
"bg",3,0.6,160,3,90,0,0.978942115768463,0.00446176753585741,0.950706919494345,93.5833333333333,1,0.533333333333333,0.533333333333333,148.875,0.425127344744916,0.639284321387208,0.00843497894765171
"bg",3,0.6,200,1,90,0,0.921024617431803,0.010553414701993,0.795251164337991,251.083333333333,0.977777777777778,0.0222222222222222,0.0222222222222222,371.875,0.00270263585014776,0.0779776854776639,0.0397511899779371
"bg",3,0.6,200,2,90,0,0.966059547571524,0.00654568031971781,0.913547904191617,145.527777777778,1,0.0888888888888889,0.0888888888888889,226.375,0.0391606927491511,0.167653220874137,0.0195590965404435
"bg",3,0.6,200,3,90,0,0.981437125748503,0.00415493217397541,0.959323020625416,85.5,1,0.622222222222222,0.622222222222222,137.75,0.513825989207765,0.722335461397739,0.00883039308094608
"bg",3,0.6,250,1,90,0,0.925540585495675,0.010236072080781,0.802835994677312,243.305555555556,1,0,0,334.125,0,0.0401589196157747,0.0436003420434353
"bg",3,0.6,250,2,90,0,0.967049234863606,0.00629748702474108,0.914629075182967,144.527777777778,1,0.111111111111111,0.111111111111111,225.5,0.0545856049501299,0.194858636788595,0.0184922960213728
"bg",3,0.6,250,3,90,0,0.982410179640719,0.00413221977736505,0.959655688622755,79.9722222222222,1,0.633333333333333,0.633333333333333,122.75,0.52514879255029,0.732478428158446,0.00928899470391868
"bg",3,0.6,320,1,90,0,0.92564870259481,0.00968222235934866,0.803060545575516,251.194444444444,1,0.0111111111111111,0.0111111111111111,376.625,0.000281269413942739,0.0603574805747319,0.043911077308521
"bg",3,0.6,320,2,90,0,0.969585828343313,0.00576679792531872,0.918704258150366,137.25,1,0.0888888888888889,0.0888888888888889,196.625,0.0391606927491511,0.167653220874137,0.0201559919923057
"bg",3,0.6,320,3,90,0,0.983458083832335,0.0035642641280641,0.961385562208915,78.9444444444444,1,0.7,0.7,126.375,0.594278784957084,0.792118100313643,0.0085760686009103
"bg",3,0.6,400,1,90,0,0.927395209580838,0.0096084731054234,0.807243845642049,251,1,0,0,385.25,0,0.0401589196157747,0.0456062937756009
"bg",3,0.6,400,2,90,0,0.969635728542914,0.00557881759139094,0.920575515635396,135,1,0.155555555555556,0.155555555555556,219.375,0.0877358646161824,0.247202580145516,0.0199026340995066
"bg",3,0.6,400,3,90,0,0.984306387225549,0.00381077162724203,0.962915834996673,72,1,0.777777777777778,0.777777777777778,123.25,0.677873187672902,0.85866310153463,0.0093946930925097
"bg",4,0.6,20,1,300,0.256666666666667,0.881511640396337,0.0177930513210753,0.720177358287908,411.558295964126,0.103333333333333,0,0,554.25,0,0.0122209746942935,0.00630605381165919
